PHP_Code,is_vulnerable,Description
"<?php
$script = ""/tmp/tainted.php"";
exec($script, $result, $return);
$tainted = $result[0];
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
$var = require(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__exec__whitelist_using_array__require_file_id-concatenation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$tainted = mysql_real_escape_string($tainted);
$var = require(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__unserialize__func_mysql_real_escape_string__require_file_id-sprintf_%d_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$var = require(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__object-indexArray__func_FILTER-VALIDATION-number_int_filter__require_file_id-sprintf_%d_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = floatval($tainted);
$var = require(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__proc_open__func_floatval__require_file_id-concatenation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = intval($tainted);
$var = include(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__object-indexArray__func_intval__include_file_id-sprintf_%d_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$var = include(""pages/'$tainted'.php"");
?>",0,CWE_98__array-GET__func_FILTER-VALIDATION-number_float_filter__include_file_id-interpretation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = $tainted + 0;
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__array-GET__CAST-cast_int_sort_of2__require_file_id-interpretation_simple_quote
"<?php
$handle = popen('/bin/cat /tmp/tainted.txt', 'r');
$tainted = fread($handle, 4096);
pclose($handle);
$tainted = intval($tainted);
$var = include(""pages/'$tainted'.php"");
?>",0,CWE_98__popen__func_intval__include_file_id-interpretation_simple_quote
"<?php
$tainted = `cat /tmp/tainted.txt`;
$tainted = (int) $tainted ;
$var = include(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__backticks__CAST-cast_int__include_file_id-concatenation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
$var = require(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__object-indexArray__whitelist_using_array__require_file_id-sprintf_%d_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = (int) $tainted ;
$var = require(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__object-indexArray__CAST-cast_int__require_file_id-sprintf_%d_simple_quote
"<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted = htmlentities($tainted, ENT_QUOTES);
$var = include(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__shell_exec__func_htmlentities__include_file_name-sprintf_%s_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input[1];
 }
 public function __construct(){
 $this->input = array();
 $this->input[0]= 'safe' ;
 $this->input[1]= $_GET['UserData'] ;
 $this->input[2]= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_FLOAT);
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$var = include(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__object-Array__func_FILTER-CLEANING-number_float_filter__include_file_id-concatenation_simple_quote
"<?php
class Input{
 public function getInput(){
 return $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$var = require(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__object-directGet__func_FILTER-VALIDATION-number_float_filter__require_file_id-concatenation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_INT);
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$var = include(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__unserialize__func_FILTER-CLEANING-number_int_filter__include_file_id-concatenation_simple_quote
"<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$re = ""/^[a-zA-Z]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$var = require(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__fopen__func_preg_match-only_letters__require_file_name-sprintf_%s_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input['realOne'];
 }
 public function __construct(){
 $this->input = array();
 $this->input['test']= 'safe' ;
 $this->input['realOne']= $_GET['UserData'] ;
 $this->input['trap']= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (settype($tainted, ""integer""))
 $tainted = $tainted ;
else
 $tainted = 0 ;
$var = include(""pages/'$tainted'.php"");
?>",0,CWE_98__object-indexArray__CAST-func_settype_int__include_file_id-interpretation_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = floatval($tainted);
$var = include(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__proc_open__func_floatval__include_file_id-concatenation_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$var = require(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__proc_open__ternary_white_list__require_file_id-concatenation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$tainted = floatval($tainted);
$var = require(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__unserialize__func_floatval__require_file_id-concatenation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$sanitized = filter_var($tainted, FILTER_SANITIZE_NUMBER_INT);
if (filter_var($sanitized, FILTER_VALIDATE_INT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$var = require(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__object-classicGet__func_FILTER-CLEANING-number_int_filter__require_file_id-concatenation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = htmlspecialchars($tainted, ENT_QUOTES);
$var = include(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__array-GET__func_htmlspecialchars__include_file_name-sprintf_%s_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$tainted = $tainted + 0;
$var = include(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__SESSION__CAST-cast_int_sort_of2__include_file_id-sprintf_%d_simple_quote
"<?php
$handle = @fopen(""/tmp/tainted.txt"", ""r"");
if ($handle) {
 if(($tainted = fgets($handle, 4096)) == false) {
 $tainted = """";
 }
 fclose($handle);
} else {
 $tainted = """";
}
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$var = require(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__fopen__ternary_white_list__require_file_name-sprintf_%s_simple_quote
"<?php
$tainted = $_POST['UserData'];
$tainted = (int) $tainted ;
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__POST__CAST-cast_int__require_file_id-interpretation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
if (settype($tainted, ""integer""))
 $tainted = $tainted ;
else
 $tainted = 0 ;
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__unserialize__CAST-func_settype_int__require_file_id-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input;
 }
 public function __construct(){
 $this->input = $_GET['UserData'] ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__object-classicGet__whitelist_using_array__require_file_id-interpretation_simple_quote
"<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted = (float) $tainted ;
$var = include(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__shell_exec__CAST-cast_float__include_file_id-sprintf_%d_simple_quote
"<?php
$tainted = system('ls', $retval);
$tainted = htmlspecialchars($tainted, ENT_QUOTES);
$var = include(""'$tainted'.php"");
?>",0,CWE_98__system__func_htmlspecialchars__include_file_name-interpretation_simple_quote
"<?php
$tainted = $_GET['UserData'];
if (settype($tainted, ""integer""))
 $tainted = $tainted ;
else
 $tainted = 0 ;
$var = include(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__GET__CAST-func_settype_int__include_file_id-sprintf_%d_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$re = ""/^[a-zA-Z0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$var = require(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__SESSION__func_preg_match-letters_numbers__require_file_name-sprintf_%s_simple_quote
"<?php
$tainted = $_POST['UserData'];
$tainted = $tainted + 0;
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__POST__CAST-cast_int_sort_of2__require_file_id-interpretation_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$tainted += 0.0 ;
$var = include(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__SESSION__CAST-cast_float_sort_of__include_file_id-sprintf_%d_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$legal_table = array(""safe1"", ""safe2"");
if (in_array($tainted, $legal_table, true)) {
 $tainted = $tainted;
} else {
 $tainted = $legal_table[0];
}
$var = require(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__unserialize__whitelist_using_array__require_file_name-sprintf_%s_simple_quote
"<?php
$tainted = $_GET['UserData'];
$re = ""/^[0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$var = include(""pages/'$tainted'.php"");
?>",0,CWE_98__GET__func_preg_match-only_numbers__include_file_id-interpretation_simple_quote
"<?php
$handle = popen('/bin/cat /tmp/tainted.txt', 'r');
$tainted = fread($handle, 4096);
pclose($handle);
$re = ""/^[a-zA-Z]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$var = include(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__popen__func_preg_match-only_letters__include_file_name-sprintf_%s_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = intval($tainted);
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__array-GET__func_intval__require_file_id-interpretation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = mysql_real_escape_string($tainted);
$var = include(""pages/'$tainted'.php"");
?>",0,CWE_98__array-GET__func_mysql_real_escape_string__include_file_id-interpretation_simple_quote
"<?php
$tainted = shell_exec('cat /tmp/tainted.txt');
$tainted = preg_replace('/\'/', '', $tainted);
$var = include(""'$tainted'.php"");
?>",0,CWE_98__shell_exec__func_preg_replace__include_file_name-interpretation_simple_quote
"<?php
$string = $_POST['UserData'] ;
$tainted = unserialize($string);
 
$tainted = preg_replace('/\'/', '', $tainted);
$var = include(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__unserialize__func_preg_replace__include_file_name-sprintf_%s_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$tainted = $tainted + 0;
$var = require(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__proc_open__CAST-cast_int_sort_of2__require_file_id-sprintf_%d_simple_quote
"<?php
$tainted = $_SESSION['UserData'];
$tainted = (int) $tainted ;
$var = include(""pages/'"". $tainted . ""'.php"");
?>",0,CWE_98__SESSION__CAST-cast_int__include_file_id-concatenation_simple_quote
"<?php
$array = array();
$array[] = 'safe' ;
$array[] = $_GET['userData'] ;
$array[] = 'safe' ;
$tainted = $array[1] ;
$tainted = htmlentities($tainted, ENT_QUOTES);
$var = require(sprintf(""'%s'.php"", $tainted));
?>",0,CWE_98__array-GET__func_htmlentities__require_file_name-sprintf_%s_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input[1];
 }
 public function __construct(){
 $this->input = array();
 $this->input[0]= 'safe' ;
 $this->input[1]= $_GET['UserData'] ;
 $this->input[2]= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$re = ""/^[0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__object-Array__func_preg_match-only_numbers__require_file_id-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input[1];
 }
 public function __construct(){
 $this->input = array();
 $this->input[0]= 'safe' ;
 $this->input[1]= $_GET['UserData'] ;
 $this->input[2]= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
$tainted = $tainted == 'safe1' ? 'safe1' : 'safe2';
$var = include(sprintf(""pages/'%d'.php"", $tainted));
?>",0,CWE_98__object-Array__ternary_white_list__include_file_id-sprintf_%d_simple_quote
"<?php
$descriptorspec = array(
 0 => array(""pipe"", ""r""),
 1 => array(""pipe"", ""w""),
 2 => array(""file"", ""/tmp/error-output.txt"", ""a"")
 );
$cwd = '/tmp';
$process = proc_open('more /tmp/tainted.txt', $descriptorspec, $pipes, $cwd, NULL);
if (is_resource($process)) {
 fclose($pipes[0]);
 $tainted = stream_get_contents($pipes[1]);
 fclose($pipes[1]);
 $return_value = proc_close($process);
}
$re = ""/^[a-zA-Z0-9]*$/"";
if(preg_match($re, $tainted) == 1){
 $tainted = $tainted;
}
else{
 $tainted = """";
}
$var = include(""'$tainted'.php"");
?>",0,CWE_98__proc_open__func_preg_match-letters_numbers__include_file_name-interpretation_simple_quote
"<?php
class Input{
 private $input;
 public function getInput(){
 return $this->input[1];
 }
 public function __construct(){
 $this->input = array();
 $this->input[0]= 'safe' ;
 $this->input[1]= $_GET['UserData'] ;
 $this->input[2]= 'safe' ;
 }
}
$temp = new Input();
$tainted = $temp->getInput();
if (filter_var($sanitized, FILTER_VALIDATE_FLOAT))
 $tainted = $sanitized ;
else
 $tainted = """" ;
$var = require(""pages/'$tainted'.php"");
?>",0,CWE_98__object-Array__func_FILTER-VALIDATION-number_float_filter__require_file_id-interpretation_simple_quote
